pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level
1714,6730.0,Mount Desert,United States,US,USA,44.366667,-68.333333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,9.4,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1715,6840.0,Vinalhaven,United States,US,USA,44.05,-68.833333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,23.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1716,7970.0,Sayreville,United States,US,USA,40.466667,-74.366667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,8.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1717,6650.0,Wyman,United States,US,USA,44.516667,-67.866667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,22.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1718,4450.0,Au Sable,United States,US,USA,44.4,-83.31666699999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.082,12,1,0.8,70.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1719,4420.0,Alabaster,United States,US,USA,44.183333,-83.54999999999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.093,12,1,0.8,72.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1720,19770.0,Port Graham,United States,US,USA,59.35,-151.816667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,10.4,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1721,4320.0,Algonac,United States,US,USA,42.616667,-82.516667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1722,7310.0,Hyannis,United States,US,USA,41.65,-70.283333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,29.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1723,7460.0,Greenport,United States,US,USA,41.1,-72.366667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,36.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1724,6830.0,Matinicus,United States,US,USA,43.866667,-68.883333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,29.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1725,6710.0,Northeast Harbor,United States,US,USA,44.3,-68.283333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,3.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1726,7620.0,Port Chester,United States,US,USA,41.0,-73.666667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,19.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1727,7610.0,Greenwich,United States,US,USA,41.016667,-73.616667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,23.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1728,8260.0,West Point,United States,US,USA,37.533333,-76.79999999999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,42.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1729,7160.0,Saco,United States,US,USA,43.5,-70.45,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,24.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1730,6870.0,Sandypoint,United States,US,USA,44.516667,-68.816667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,6.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1731,3580.0,Trenton,United States,US,USA,42.133333,-83.166667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,17.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1732,3440.0,Dunkirk,United States,US,USA,42.483333,-79.33333299999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,45.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1733,16060.0,Newport Beach,United States,US,USA,33.616667,-117.9,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,31.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1734,16110.0,El Segundo,United States,US,USA,33.916667,-118.433333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,25.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1735,3130.0,Chaumont,United States,US,USA,44.066667,-76.13333299999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,13.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1736,6970.0,Monhegan,United States,US,USA,43.766667,-69.316667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,17.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1737,7360.0,Woods Hole,United States,US,USA,41.516667,-70.666667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,5.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1738,6810.0,Stonington,United States,US,USA,44.15,-68.666667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,17.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1739,19850.0,Mccord,United States,US,USA,57.15,-153.2,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.04,12,1,0.8,59.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1740,17110.0,Sekiu,United States,US,USA,48.266667,-124.3,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,33.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1741,4340.0,St Clair,United States,US,USA,42.816667,-82.483333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1742,6920.0,Belfast,United States,US,USA,44.416667,-69.0,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,7.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1743,7590.0,Norwalk,United States,US,USA,41.1,-73.416667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,20.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1744,8160.0,Trenton,United States,US,USA,40.2,-74.766667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,13.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1745,19100.0,Hidden Inlet,United States,US,USA,54.95,-130.333333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,43.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1746,19710.0,Crab Bay,United States,US,USA,60.066667,-148.0,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,4.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1747,19120.0,George Inlet,United States,US,USA,55.383333,-131.466667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,16.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1748,5270.0,Munising,United States,US,USA,46.416667,-86.65,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.042,12,1,0.8,60.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1749,7330.0,Nantucket,United States,US,USA,41.283333,-70.1,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.009,12,1,0.8,52.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1750,17170.0,Glen Cove,United States,US,USA,48.083333,-122.783333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,4.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1751,7230.0,Marblehead,United States,US,USA,42.5,-70.85,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,18.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1752,16360.0,Berkeley,United States,US,USA,37.866667,-122.3,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,8.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1753,16890.0,Rainier,United States,US,USA,46.083333,-122.933333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,5.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1754,7520.0,Essex,United States,US,USA,41.35,-72.38333299999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,25.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1755,7580.0,Southport,United States,US,USA,41.133333,-73.283333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,9.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1756,6890.0,Winterport,United States,US,USA,44.633333,-68.85,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,9.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1757,16380.0,Point San Pablo,United States,US,USA,37.966667,-122.433333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,8.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1758,6960.0,Rockland,United States,US,USA,44.1,-69.1,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,9.6,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1759,16838.0,Ilwaco,United States,US,USA,46.3,-124.05,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,1.8,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,20.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1760,4600.0,Petoskey,United States,US,USA,45.366667,-84.966667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,7.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1761,5430.0,Cornucopia,United States,US,USA,46.866667,-91.1,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,22.8,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1762,16290.0,Princetown,United States,US,USA,37.5,-122.483333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,25.3,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1763,2790.0,Alexandria Bay,United States,US,USA,44.333333,-75.916667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,5.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1764,5110.0,Port Inland,United States,US,USA,45.966667,-85.866667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,29.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1765,16210.0,Morro Bay,United States,US,USA,35.366667,-120.85,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,24.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1766,4620.0,Traverse City,United States,US,USA,44.766667,-85.616667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.07,12,1,0.8,67.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1767,16560.0,Walnut Grove,United States,US,USA,38.233333,-121.516667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,11.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1768,19990.0,Port William,United States,US,USA,58.483333,-152.583333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.054,12,1,0.8,63.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1769,17250.0,Poulsbo,United States,US,USA,47.733333,-122.65,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,13.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1770,16385.0,Sausalito,United States,US,USA,37.85,-122.483333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,6.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1771,3550.0,Put In Bay,United States,US,USA,41.65,-82.81666699999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.027,12,1,0.8,56.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1772,4530.0,Mackinac Island,United States,US,USA,45.85,-84.616667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,7.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1773,5070.0,Nahma,United States,US,USA,45.833333,-86.666667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,27.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1774,8180.0,Cape Charles,United States,US,USA,37.266667,-76.016667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,4.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,42.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1775,19830.0,Womens Bay,United States,US,USA,57.716667,-152.516667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,10.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1776,7190.0,Newburyport,United States,US,USA,42.816667,-70.866667,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,3.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,29.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1777,7010.0,New Harbor,United States,US,USA,43.866667,-69.483333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,4.0,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1778,7000.0,Friendship,United States,US,USA,43.966667,-69.333333,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,8.7,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1779,4820.0,Great Lakes,United States,US,USA,42.3,-87.83333299999998,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,6.4,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.0,12,1,0.8,31.5,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
1780,5490.0,Washington Harbor,United States,US,USA,47.916667,-89.15,1.3005,Moderate,A,4,D1|D2|D3|D4,0.6542,False,2.213,A,10.0,10.0,0.0,2.4,7.9,0,1,0,0.08,3.453,A,3.5,3.526,8.0,1.44,3.6,67.0,volatile,1.177,A,1.2,2.0,8.0,0.017,12,1,0.8,54.1,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none
