pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level,catchment_share_source,herfindahl_source,pga_source,cppi_2024_score,cppi_2024_rank,dwell_source_tier
55,12270.0,Guiria,Venezuela,VE,VEN,10.566667,-62.3,2.6306,High,B,4,D1|D2|D3|D4,0.6087,False,2.719,A,7.5,8.571,0.0,8.507,9.4,1,1,0,0.3403,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.091,12.0,1,0.8,72.2,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
56,44270.0,Adler,Russia,RU,RUS,43.433333,39.933333,2.6298,High,B,4,D1|D2|D3|D4,0.5242,False,2.568,A,7.5,8.571,0.0,6.765,23.2,1,1,0,0.2706,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,23.2,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
57,62640.0,Provideniya,Russia,RU,RUS,64.421111111,-173.2275,2.6294,High,B,4,D1|D2|D3|D4,0.5237,False,1.7622,A,7.5,8.571,0.0,1.5,23.2,1,1,0,0.05,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,2.5034,A,5.455,2.0,8.0,0.45,12.0,1,0.8,160.2,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,country_average,,,existing
58,61020.0,Mys Rogatyy Oktyabrskiy,Russia,RU,RUS,50.733333,142.1,2.6172,High,B,4,D1|D2|D3|D4,0.5275,False,2.519,A,5.0,8.571,0.0,9.4,12.5,2,1,0,0.376,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,18.7,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
59,44162.0,Kavkaz Oil Terminal,Russia,RU,RUS,45.333333,36.65,2.6153,High,B,4,D1|D2|D3|D4,0.528,False,2.512,A,10.0,8.571,0.0,4.647,4.9,0,1,0,0.1859,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.091,12.0,1,0.8,72.4,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
60,48535.0,Jazireh-Ye Sirri,Iran,IR,IRN,25.9,54.55,2.6097,High,B,4,D1|D2|D3|D4,0.5476,False,2.422,A,5.0,7.143,0.0,9.637,23.2,2,2,0,0.3855,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,37.7,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
61,44240.0,Sochi,Russia,RU,RUS,43.583333,39.733333,2.6001,High,B,4,D1|D2|D3|D4,0.532,False,2.454,A,7.5,8.571,0.0,5.645,11.0,1,1,0,0.2258,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,23.2,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
62,11980.0,San Lorenzo,Venezuela,VE,VEN,9.783333,-71.066667,2.5992,High,B,4,D1|D2|D3|D4,0.6172,False,2.497,A,7.5,8.571,0.0,6.052,11.0,1,1,0,0.2421,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7838,A,5.455,2.0,8.0,0.116,12.0,1,0.8,78.3,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
63,12180.0,Jose Terminal,Venezuela,VE,VEN,10.1,-64.85,2.599,High,B,4,D1|D2|D3|D4,0.6173,False,2.591,A,7.5,8.571,0.0,7.015,23.2,1,1,0,0.2806,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.0,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
64,48450.0,Bandar-E Mahshahr,Iran,IR,IRN,30.466667,49.183333,2.5986,High,B,4,D1|D2|D3|D4,0.5507,False,2.381,A,7.5,7.143,0.0,6.002,11.0,1,2,0,0.2401,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,10.3,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
65,44180.0,Anapa,Russia,RU,RUS,44.883333,37.316667,2.5956,High,B,4,D1|D2|D3|D4,0.5332,False,2.437,A,7.5,8.571,0.0,5.487,11.0,1,1,0,0.2195,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.2,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
66,60990.0,Lesogorsk,Russia,RU,RUS,49.45,142.133333,2.5905,High,B,4,D1|D2|D3|D4,0.5346,False,2.418,A,5.0,8.571,0.0,7.977,12.5,2,1,0,0.3191,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.4,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
67,62775.0,Mezen,Russia,RU,RUS,65.833333,44.183333,2.5856,High,B,4,D1|D2|D3|D4,0.5395,False,1.47,A,10.0,7.143,0.0,0.653,3.4,0,2,0,0.0261,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,2.8057,A,5.455,2.0,8.0,0.71,12.0,1,0.8,224.0,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
68,44010.0,Mariupol,Ukraine,UA,UKR,47.083333,37.566667,2.5744,High,B,4,D1|D2|D3|D4,0.4112,False,1.66,A,10.0,7.143,0.0,1.062,6.4,0,2,0,0.0425,4.612,A,5.0,5.0,5.0,3.924,3.0,90.0,uncertain,2.8889,A,5.455,2.0,8.0,0.798,12.0,1,0.8,245.4,1.986,A,9.56,6.1,0.0,10.0,-2.28,-0.55,none,active_military,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
69,48440.0,Khosrowabad,Iran,IR,IRN,30.166667,48.416667,2.5666,High,B,4,D1|D2|D3|D4,0.5598,False,2.266,A,7.5,8.571,0.0,4.105,11.0,1,1,0,0.1642,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,22.5,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
70,12090.0,Puerto Cumarebo,Venezuela,VE,VEN,11.483333,-69.35,2.5645,High,B,4,D1|D2|D3|D4,0.6273,False,2.318,A,7.5,8.571,0.0,4.495,11.0,1,1,0,0.1798,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.821,A,5.455,2.0,8.0,0.126,12.0,1,0.8,80.9,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
71,49590.0,Chittagong,Bangladesh,BD,BGD,22.316666667,91.816666667,2.5632,High,B,4,D1|D2|D3|D4,0.607,False,4.435,A,5.0,4.286,2.5,7.222,12.2,2,4,3,0.2889,6.8619,A,5.5,5.385,8.0,7.5,2.8,96.0,volatile,3.5457,A,10.0,4.0,4.4,0.898,82.0,2,0.44,270.0,0.4,A,6.7,6.1,0.0,0.0,-0.85,-0.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
72,12115.0,El Palito,Venezuela,VE,VEN,10.483333,-68.116667,2.5608,High,B,4,D1|D2|D3|D4,0.6283,False,2.442,A,7.5,8.571,0.0,5.532,23.2,1,1,0,0.2213,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,9.1,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
73,12100.0,Puerto Chichiriviche,Venezuela,VE,VEN,10.916667,-68.266667,2.5606,High,B,4,D1|D2|D3|D4,0.6284,False,2.441,A,7.5,8.571,0.0,5.527,9.4,1,1,0,0.2211,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.004,12.0,1,0.8,50.9,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
74,12037.0,El Tabiazo,Venezuela,VE,VEN,10.766667,-71.533333,2.5585,High,B,4,D1|D2|D3|D4,0.629,False,2.433,A,7.5,8.571,0.0,5.447,11.0,1,1,0,0.2179,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
75,12130.0,Puerto Borburata,Venezuela,VE,VEN,10.483333,-67.983333,2.5484,High,B,4,D1|D2|D3|D4,0.632,False,2.395,A,7.5,8.571,0.0,5.122,11.0,1,1,0,0.2049,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.8,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
75,12117.0,Venterminals,Venezuela,VE,VEN,10.483333,-68.033333,2.5484,High,B,4,D1|D2|D3|D4,0.632,False,2.395,A,7.5,8.571,0.0,5.122,11.0,1,1,0,0.2049,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
77,48468.0,Sirus Oil Terminal,Iran,IR,IRN,29.016667,49.483333,2.5452,High,B,4,D1|D2|D3|D4,0.566,False,1.99,A,5.0,7.143,0.0,4.387,23.2,2,2,0,0.1755,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.8926,A,5.455,2.0,8.0,0.147,12.0,1,0.8,86.0,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
78,12035.0,Puerto Miranda,Venezuela,VE,VEN,10.766667,-71.566667,2.5293,High,B,4,D1|D2|D3|D4,0.6378,False,2.324,A,7.5,7.143,0.0,5.447,11.4,1,2,0,0.2179,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
79,44230.0,Tuapse,Russia,RU,RUS,44.1,39.066667,2.5253,High,B,4,D1|D2|D3|D4,0.5531,False,2.104,A,5.0,7.143,0.0,5.49,12.5,2,2,0,0.2196,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7838,A,5.455,2.0,8.0,0.116,12.0,1,0.8,78.5,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
80,43900.0,Kerch,Ukraine,UA,UKR,45.35,36.483333,2.5251,High,B,4,D1|D2|D3|D4,0.4111,False,2.387,A,10.0,7.143,0.0,4.545,7.9,0,2,0,0.1818,4.612,A,5.0,5.0,5.0,3.924,3.0,90.0,uncertain,1.8596,A,5.455,2.0,8.0,0.137,12.0,1,0.8,83.5,1.986,A,9.56,6.1,0.0,10.0,-2.28,-0.55,none,active_military,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
81,60810.0,De Kastri,Russia,RU,RUS,51.466667,140.783333,2.52,High,B,4,D1|D2|D3|D4,0.5546,False,1.837,A,7.5,4.286,0.0,3.54,9.4,1,4,0,0.1416,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,2.0259,A,5.455,2.0,8.0,0.193,12.0,1,0.8,97.4,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
82,12200.0,Guanta,Venezuela,VE,VEN,10.25,-64.583333,2.5181,High,B,4,D1|D2|D3|D4,0.6412,False,2.283,A,5.0,7.143,0.0,7.6,23.2,2,2,0,0.304,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
82,12210.0,Bahia De Pertigalete,Venezuela,VE,VEN,10.233333,-64.566667,2.5181,High,B,4,D1|D2|D3|D4,0.6412,False,2.283,A,5.0,7.143,0.0,7.6,12.5,2,2,0,0.304,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
84,61045.0,Lazarev,Russia,RU,RUS,52.216667,141.516667,2.5145,High,B,4,D1|D2|D3|D4,0.5563,False,1.821,A,2.5,8.571,0.0,5.13,14.0,3,1,0,0.2052,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,2.0259,A,5.455,2.0,8.0,0.193,12.0,1,0.8,97.4,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
85,48460.0,Bandar Khomeyni,Iran,IR,IRN,30.433333,49.083333,2.5122,High,B,4,D1|D2|D3|D4,0.576,False,2.08,A,5.0,7.143,0.0,5.24,23.2,2,2,0,0.2096,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,10.3,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
86,48495.0,Bandar-E Shahid Rejaie,Iran,IR,IRN,27.1,56.066667,2.5049,High,B,4,D1|D2|D3|D4,0.5782,False,2.056,A,2.5,7.143,0.0,10.0,15.5,3,2,0,0.4769,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.3,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
87,12032.0,Punta De Palmas,Venezuela,VE,VEN,10.783333,-71.583333,2.4943,Elevated,B,4,D1|D2|D3|D4,0.6485,False,2.198,A,5.0,8.571,0.0,5.447,12.5,2,1,0,0.2179,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,2.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
88,45040.0,Sayda,Lebanon,LB,LBN,33.5,35.35,2.4866,Elevated,B,4,D1|D2|D3|D4,0.5014,False,2.64,A,7.5,8.571,0.0,7.555,11.0,1,1,0,0.3022,5.0906,A,6.25,6.282,5.0,4.2,2.5,110.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.8,1.655,A,7.56,7.56,6.0,0.0,-1.28,-1.28,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
89,12034.0,Bajo Grande,Venezuela,VE,VEN,10.516667,-71.633333,2.4832,Elevated,B,4,D1|D2|D3|D4,0.652,False,2.159,A,5.0,8.571,0.0,5.072,12.5,2,1,0,0.2029,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.5,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
90,62695.0,Port Dikson,Russia,RU,RUS,73.50638888899998,80.50611111099998,2.4821,Elevated,B,4,D1|D2|D3|D4,0.5848,False,0.895,A,7.5,8.571,0.0,0.025,11.0,1,1,0,0.001,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,3.9137,A,5.455,2.0,8.0,2.688,12.0,1,0.8,708.6,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
91,62600.0,Petropavlovsk,Russia,RU,RUS,53.05,158.65,2.4792,Elevated,B,4,D1|D2|D3|D4,0.5794,False,0.962,A,0.0,8.571,0.0,10.0,20.1,4,1,0,0.818,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,3.6239,A,5.455,2.0,8.0,1.976,12.0,1,0.8,534.0,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
92,44320.0,Sokhumi,Georgia,GE,GEO,42.983333,40.983333,2.4772,Elevated,B,4,D1|D2|D3|D4,0.4482,False,2.722,A,7.5,8.571,0.0,8.54,11.0,1,1,0,0.3416,4.6894,A,5.25,5.256,5.0,3.924,2.9,94.0,uncertain,2.0415,A,5.455,2.0,8.0,0.199,12.0,1,0.8,98.7,1.445,A,5.9,4.16,0.0,6.0,-0.45,0.42,none,active_diplomatic,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
93,61040.0,Aleksandrovsk -Sakhalinskiy,Russia,RU,RUS,50.9,142.133333,2.4766,Elevated,B,4,D1|D2|D3|D4,0.568,False,2.02,A,2.5,7.143,0.0,9.317,14.0,3,2,0,0.3727,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,18.7,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
94,48470.0,Bushehr,Iran,IR,IRN,28.983333,50.833333,2.4742,Elevated,B,4,D1|D2|D3|D4,0.5877,False,1.957,A,5.0,4.286,0.0,6.847,12.5,2,4,0,0.2739,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.024,12.0,1,0.8,56.0,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
95,12340.0,Ciudad Bolivar,Venezuela,VE,VEN,8.133333,-63.55,2.4645,Elevated,B,4,D1|D2|D3|D4,0.6581,False,1.801,A,5.0,7.143,0.0,2.945,12.5,2,2,0,0.1178,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.9991,A,5.455,2.0,8.0,0.183,12.0,1,0.8,94.8,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
96,48430.0,Abadan,Iran,IR,IRN,30.333333,48.283333,2.4579,Elevated,B,4,D1|D2|D3|D4,0.5927,False,1.906,A,7.5,4.286,0.0,4.105,9.4,1,4,0,0.1642,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.7,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
96,48420.0,Khorramshahr,Iran,IR,IRN,30.433333,48.183333,2.4579,Elevated,B,4,D1|D2|D3|D4,0.5927,False,1.906,A,7.5,4.286,0.0,4.105,9.4,1,4,0,0.1642,5.7165,A,6.0,6.026,5.0,6.2,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.7,1.949,A,8.04,6.76,10.0,0.0,-1.52,-0.88,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
98,60880.0,Poronaysk,Russia,RU,RUS,49.216667,143.133333,2.4542,Elevated,B,4,D1|D2|D3|D4,0.5749,False,1.902,A,5.0,8.571,0.0,3.055,12.5,2,1,0,0.1222,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7603,A,5.455,2.0,8.0,0.11,12.0,1,0.8,77.0,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
99,12025.0,La Salina,Venezuela,VE,VEN,10.366667,-71.466667,2.4527,Elevated,B,4,D1|D2|D3|D4,0.6616,False,2.055,A,5.0,7.143,0.0,4.99,12.5,2,2,0,0.1996,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,24.7,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
100,12335.0,Puerto Ordaz,Venezuela,VE,VEN,8.35,-62.716667,2.4476,Elevated,B,4,D1|D2|D3|D4,0.6632,False,2.038,A,7.5,7.143,0.0,3.22,11.2,1,2,0,0.1288,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.1,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
101,12280.0,Caripito,Venezuela,VE,VEN,10.15,-63.033333,2.4383,Elevated,B,4,D1|D2|D3|D4,0.6662,False,2.007,A,2.5,8.571,0.0,7.572,14.0,3,1,0,0.3029,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.064,12.0,1,0.8,65.6,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
102,12330.0,Palua,Venezuela,VE,VEN,8.366667,-62.683333,2.4236,Elevated,B,4,D1|D2|D3|D4,0.671,False,1.959,A,5.0,8.571,0.0,3.438,12.5,2,1,0,0.1375,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.1,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
103,12070.0,Amuay (Bahia De Amuay),Venezuela,VE,VEN,11.75,-70.233333,2.4199,Elevated,B,4,D1|D2|D3|D4,0.6722,False,1.947,A,5.0,7.143,0.0,4.022,13.7,2,2,0,0.1609,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.8,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
104,48198.0,Nishtun,Yemen,YE,YEM,15.816667,52.2,2.4194,Elevated,B,4,D1|D2|D3|D4,0.5282,False,1.665,A,7.5,8.571,0.0,1.195,9.4,1,1,0,0.0478,5.1013,A,7.0,6.987,5.0,3.8,2.2,121.0,uncertain,2.8387,A,5.455,2.0,8.0,0.744,12.0,1,0.8,232.4,1.421,A,10.7,8.44,3.0,0.0,-2.85,-1.72,sdn_adjacent,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
105,60795.0,Sovetskaya Gavan,Russia,RU,RUS,48.973611111,140.268055556,2.4086,Elevated,B,4,D1|D2|D3|D4,0.5894,False,1.807,A,5.0,7.143,0.0,2.985,23.2,2,2,0,0.1194,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.3,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
106,62910.0,Ostrovnoy Gremikha,Russia,RU,RUS,68.058333333,39.525555556,2.4064,Elevated,B,4,D1|D2|D3|D4,0.5891,False,1.041,A,2.5,7.143,0.0,0.657,14.0,3,2,0,0.0263,5.5769,A,5.25,5.256,5.0,6.6,2.9,94.0,uncertain,2.9729,A,5.455,2.0,8.0,0.895,12.0,1,0.8,269.2,1.943,A,8.64,6.04,10.0,0.0,-1.82,-0.52,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
107,12145.0,Catia La Mar,Venezuela,VE,VEN,10.6,-67.016667,2.4045,Elevated,B,4,D1|D2|D3|D4,0.6771,False,1.898,A,2.5,8.571,0.0,6.057,15.5,3,1,0,0.2423,6.2439,A,6.5,6.474,5.0,7.52,2.4,113.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,9.3,1.641,A,6.9,7.84,6.0,0.0,-0.95,-1.42,sectoral,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
108,45010.0,Al Ladhiqiyah,Syria,SY,SYR,35.533333,35.766667,2.3861,Elevated,B,4,D1|D2|D3|D4,0.5541,False,1.685,A,2.5,4.286,0.0,7.515,14.0,3,4,0,0.3006,5.2744,A,7.0,6.987,5.0,4.2,2.2,121.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.6,2.122,A,10.56,8.56,10.0,0.0,-2.78,-1.78,comprehensive,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
